user_id,user_name,name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
1911,Bibek Paswan,"Ganesh Temple, Nawadurgatole, Sunwal-2",5,Best Ganesh temple,2 years ago,0,https://www.google.com/maps/contrib/100141674666989778700/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIByvGHtVJ2S6W_X8CXWrIOXb8RUoGm0kTgGMoKjF1greYurg=w36-h36-p-rp-mo-br100,
1912,Anup Bhandari,"Ganesh Temple, Nawadurgatole, Sunwal-2",5,Nice ganesh temple,2 years ago,0,https://www.google.com/maps/contrib/108841538600395687271/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVBwQNXYqpmifRrEwF1YKEnW_OFsVV4Te55HmUvHG_fdtXxv9w=w36-h36-p-rp-mo-br100,
1913,Basant kumar,"Ganesh Temple, Nawadurgatole, Sunwal-2",5,Best temple,a year ago,0,https://www.google.com/maps/contrib/111364490259572935904/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKNfEBS5zREQ-PMfJnd_nq_ezXbkWjzoCai_qAbKEukr7N5cQ=w36-h36-p-rp-mo-br100,
1914,Khum Bahadur Khadka,"Ganesh Temple, Nawadurgatole, Sunwal-2",5,great temple,7 years ago,3,https://www.google.com/maps/contrib/104638814615484451195/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXgL0nUC0XCbBNZPJvSBzz4qGQNXMaTMjSFQAttiZzNGOnPcnhe=w36-h36-p-rp-mo-br100,
1915,Pintu Yadev,Ganeshu Palace White House,5,Vwry good,5 years ago,1,https://www.google.com/maps/contrib/112840703899152900409/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV57QWLzPZZJeESFrTkLvuZT-z2EP-81dhW03f9vlce_8ldx160=w36-h36-p-rp-mo-br100,
1916,Surynath Yadav,Ganeshu Palace White House,5,👍 …,4 years ago,0,https://www.google.com/maps/contrib/103132839072551291230/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWEtG3IBVsKGVitUpFeCZPxF7bDkF_rsrdS5T5pXijUOiU-JHM=w36-h36-p-rp-mo-br100,
1917,Uday Yadav,Ganeshu Palace White House,5,Nice palace,5 years ago,1,https://www.google.com/maps/contrib/104687846013435705389/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIN-epLKGyEoLK5qSIJKsi65qeiDu8w5M3yonO0ol92I8RC=w36-h36-p-rp-mo-br100,
1918,Naresh Yadav,Ganeshu Palace White House,5,Superb 🏠 house …,4 years ago,2,https://www.google.com/maps/contrib/103905907310539786108/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWJv5QgtlD6knD5Eal34wdk1nT1Y5_Ju0QbSClLdQXCrwmNFw4=w36-h36-p-rp-mo-br100,
1919,Samir Raj Acharya,Ganeshu Palace White House,3,Ok,5 years ago,3,https://www.google.com/maps/contrib/112439396850306626754/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUhiQDFCqlsaoiVADtGgorXpbNCvSM1SD8XzK1v2usNEQmfkdg0cg=w36-h36-p-rp-mo-ba4-br100,
1920,chakmake sindhuli,Ganeshu Palace White House,5,Ramro,5 years ago,3,https://www.google.com/maps/contrib/107908067670520919027/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWgF7pftoeWCl2GdXJBV9gbLIYc5mU_mQAPIv2t7-gNvpASxoSw1g=w36-h36-p-rp-mo-ba3-br100,
1921,Mukesh Yadav,Ganeshu Palace White House,5,,4 years ago,0,https://www.google.com/maps/contrib/104542645776893415758/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV8pMYMrJTjiWMDSU2PS6DEDXPSAQxDv0IYjrt1iwJUi07YOIIE=w36-h36-p-rp-mo-br100,
1922,Ashfaq shq,"Ghausia Jama Masjid Bhimdatta Nagar Palika 4th Street (Gali) No (1) Mahindra Nagar, Dist. Kanchanpur SudurPashchim, Nepal",5,The Best Mosqoe,6 months ago,0,https://www.google.com/maps/contrib/108611796691263321354/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXNcXicVIjuqZQ1AyxOMbiM0tOxpcE3xbzHuYIJTgKIy0bvqDNTGQ=w36-h36-p-rp-mo-ba6-br100,
1922,Ashfaq shq,"Ghausia Masjid Dhangadhi (Chauraha) District Kailali SudurPashchim, Nepal",5,The Best Mosque,5 months ago,0,https://www.google.com/maps/contrib/108611796691263321354/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXNcXicVIjuqZQ1AyxOMbiM0tOxpcE3xbzHuYIJTgKIy0bvqDNTGQ=w36-h36-p-rp-mo-ba6-br100,https://lh5.googleusercontent.com/p/AF1QipMP4U0EeYwkPcLMCRzmyJw0UMDw85domnYwovK7=w600-h450-p-k-no
1923,Firoz Ahmad,"Ghausia Masjid Dhangadhi (Chauraha) District Kailali SudurPashchim, Nepal",5,,5 months ago,0,https://www.google.com/maps/contrib/116506376883646498928/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIP00qFFz4U1YWYXtaVCsYuTkrNC5ZisgFyszyiWGVbHq5kCvCL=w36-h36-p-rp-mo-br100,
1924,Jusak Herlinus Sabintoe,GKII Jemaat Oelbima,5,This church needs your support or donation to build its new building.,2 years ago,0,https://www.google.com/maps/contrib/110087649904223828549/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVwRaOrb6hTyxA99FHL07SBYzIL777C_Ys0yxOLXrItz4zsWdrS=w36-h36-p-rp-mo-br100,
1925,jqsabintoe,GKII Jemaat Oelbima,5,,2 years ago,0,https://www.google.com/maps/contrib/100711702100453876715/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWgxvhqztRAO23I2Wpsuze8JXkgTx1Tchpz7mFQ2ad0JYLqpQ9ovQ=w36-h36-p-rp-mo-br100,
1926,Herlinbere Herlin,GKII Jemaat Oelbima,5,,3 years ago,0,https://www.google.com/maps/contrib/105595517628820704918/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUbi9xydFetqP6xlCGJXFFo6uqsHiAkis1O_SfrsJd_liVmozc=w36-h36-p-rp-mo-br100,
1927,BABU RAJA MAHARJAN,Greater Grace Church Kathmandu Nepal,5,church worship center of Nepal.,6 years ago,0,https://www.google.com/maps/contrib/100137991139593231176/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVyknlM12BE5O15YkKXFlXdxGk6aBKhQ2tWVspjvixof-H9rvo=w36-h36-p-rp-mo-ba3-br100,
1928,Rikesh Neupane,Greater Grace Church Kathmandu Nepal,5,Very good,5 years ago,0,https://www.google.com/maps/contrib/101437882330981566817/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXRx_84fkFeq5SjzNH2zxkH0XtzjuZ60Q_GES6Epiq1GIVEF8Cd=w36-h36-p-rp-mo-br100,
1929,Amier,Greater Grace Church Kathmandu Nepal,5,ss,4 years ago,1,https://www.google.com/maps/contrib/106458707774394869699/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXJK_nQcwiuT1PcazoAy5wWtv0bave2n6Tsq-I3ne4pArty1IRmEw=w36-h36-p-rp-mo-br100,
1930,Sharan Lamsal,Greater Grace Church Kathmandu Nepal,4,Worship place,5 years ago,0,https://www.google.com/maps/contrib/110846425680923582201/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXOaitJspF0vGvB66ceaB8hkem4mmcyNxKNK2_CWVX2StOm6ju3=w36-h36-p-rp-mo-ba5-br100,
1931,VLADIMIR UGRIK,Greater Grace Church Kathmandu Nepal,4,,6 months ago,0,https://www.google.com/maps/contrib/103162849367767990307/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXNFiBhaX8l5_V681cP_hPzouqZqqPfcl1CWdczyhhDbZ-B1dc=w36-h36-p-rp-mo-br100,
1932,Pawan Meheta,Greater Grace Church Kathmandu Nepal,5,,a year ago,0,https://www.google.com/maps/contrib/112145487764043063646/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocI_8Tj-T1HT4Zc8EkS5RX4wjZ_FPNQN0XtlNxxz3jFWAIqJeQ=w36-h36-p-rp-mo-br100,
1933,Roshan Bk,Greater Grace Church Kathmandu Nepal,5,,2 years ago,0,https://www.google.com/maps/contrib/105801500996127912915/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWBq-WIk2x1l5Mc95IN7CWXKuMGiopfF22uygd5afLlZWDNPkcsXA=w36-h36-p-rp-mo-br100,
1934,Akash Sapkota,Greater Grace Church Kathmandu Nepal,2,,2 years ago,0,https://www.google.com/maps/contrib/106132639138328956060/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIpf1YIQQlXB3r7DN3Hisz3x9ab1wXtYRpbXEFDdPWNZ1WbQ62s=w36-h36-p-rp-mo-br100,
1935,Sano Yatra,"Gagan Batika, Nagbahal",4,"Gagan Batika, nestled in the quaint area of Nagbahal in Patan, is a hidden gem that offers a serene escape from the bustling urban life of Kathmandu Valley. Despite being situated in the heart of a vibrant city, Gagan Batika exudes a sense of tranquility and peace that is rarely found in such close proximity to urban chaos.

The entrance to Gagan Batika is unassuming, almost like a secret waiting to be discovered. As you step inside, you are greeted by a lush garden adorned with a variety of plants and flowers, creating a natural oasis that instantly calms the senses. The sound of chirping birds and the gentle rustling of leaves replace the usual city noise, providing a soothing backdrop for relaxation and reflection.

One of the most striking features of Gagan Batika is its traditional Newari architecture. The beautifully restored buildings, with their intricately carved wooden windows and doors, showcase the rich cultural heritage of the area. The open courtyards, lined with antique artifacts and traditional decor, invite visitors to pause and admire the craftsmanship that has stood the test of time.

Despite its central location, Gagan Batika feels like a world apart. The peaceful ambiance is enhanced by the presence of meditation and yoga spaces, where one can engage in practices that nurture the mind and soul. The calm environment is perfect for unwinding, reading a book, or simply enjoying a moment of solitude away from the city's hustle and bustle.

Gagan Batika also serves as a cultural hub, hosting various workshops, art exhibitions, and community events. These activities not only promote local talent but also provide a platform for cultural exchange and learning. The sense of community is palpable, with both locals and visitors coming together to celebrate art, culture, and mindfulness.

What makes Gagan Batika truly special is its ability to offer a peaceful retreat without being disconnected from the conveniences of city life. Excellent cafes, local eateries, and shops are just a short walk away, making it an ideal spot for those seeking a balance between tranquility and accessibility.

In conclusion, Gagan Batika is an unfound gem in the middle of a big city, offering a peaceful sanctuary that blends natural beauty, cultural richness, and community spirit. It is a place where time seems to slow down, allowing visitors to experience the quiet joys of life amidst the vibrant urban landscape of Patan. Whether you are a resident or a traveler, a visit to Gagan Batika promises a rejuvenating experience that lingers long after you leave.",6 months ago,0,https://www.google.com/maps/contrib/111314538771106028641/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXpYq-fWjKvFSIkw2WT-uZaJLUm3qyoP_GF7kO2z5mYSSUNeRs=w36-h36-p-rp-mo-br100,
1936,Sandesh Nanda Bajracharya,"Gagan Batika, Nagbahal",4,It know looks better and beautiful than before.. All the new things were great addition to the place...,3 years ago,0,https://www.google.com/maps/contrib/105204690792658163579/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW6Uoj0kYuc62VkERpGIKhzIBydeZ7zF8eNUIT-zLlEy4mrEbYkzA=w36-h36-p-rp-mo-ba3-br100,
1937,Sujip Shakya,"Gagan Batika, Nagbahal",5,Beautiful places to explore #hometown,3 years ago,0,https://www.google.com/maps/contrib/101032042034531308804/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWT750Jr3JiDl3oucc1r5nkUUc6cN_slJHamMnDVQakI1tR8TiCLg=w36-h36-p-rp-mo-ba3-br100,https://lh5.googleusercontent.com/p/AF1QipN8z_zsqyp1w72rr37ZBUJlVleXy-Qhp3bzX1GJ=w600-h450-p-k-no
1938,Amit Bajracharya,"Gagan Batika, Nagbahal",3,Clean and green..but not welcoming sense..not appealing..,a year ago,0,https://www.google.com/maps/contrib/111448975393383219315/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJHmXfXg1n6uGT0gqrYIdrgdlgkW8TXLxIskFEFSDmXDghFuA=w36-h36-p-rp-mo-ba4-br100,
1939,Jeewan Khanal,"Gagan Batika, Nagbahal",5,Surprisingly great open place with in the crowded city,2 years ago,5,https://www.google.com/maps/contrib/108397895339676037732/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWeJgsuHaaCgS4hSf2JQDTQteKVlB4YmvG7SV8VISNMHa9lPI8R=w36-h36-p-rp-mo-ba6-br100,
1940,Prakash Dhakhwa,"Gagan Batika, Nagbahal",5,Nagbahal one of the best organized community in Patan.,6 years ago,2,https://www.google.com/maps/contrib/102202608071616258688/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXBmJ9tj-AE3hyl0XZOxVvlCOf4PL45XB7UJRx145ErV6idHzCB0g=w36-h36-p-rp-mo-ba5-br100,
1941,Prajwol Joshi,"Gagan Batika, Nagbahal",5,Enjoing with family everyday,3 years ago,0,https://www.google.com/maps/contrib/115692472676540691521/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVJnKXbhDenhoEzwkkmM-GUHDmSH2QgM74X-Mf5g1tFaAwIXFDX=w36-h36-p-rp-mo-br100,
1942,Deependra Bajracharya,"Gagan Batika, Nagbahal",5,garden in core area,3 years ago,0,https://www.google.com/maps/contrib/109886630576004377746/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXep3Nx2bhomLkK_Sn1zYtbk2es7RvveqYhyMJRqdX5Ef_56vIvdw=w36-h36-p-rp-mo-br100,
1943,Prabin Bhujel,Gahana Pokhari Pond,5,Place for relaxing resting on peaceful environments sharing time with fish and near by child park,10 months ago,0,https://www.google.com/maps/contrib/106215915736601344466/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUsbv7kTn9TnD80cBZpODvK4sskR-0v-mR2PcLthTj6R0rxZ-OVow=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipOMfsC3ec8IEO9dR2uW9BJkvkXIU0K4RvUmcNIq=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOkGvwlhwRVvKF6qwWmrK0Kgq9kEkqSGbJWdFnj=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMWs3Turkbm4tedno3QxirGVOpQ7GeZOF8qAjmJ=w300-h225-p-k-no"
1131,Sudhan Subedi,Gahana Pokhari Pond,5,"Tundal Devi's lost jewelry is annually sought in Gahana Pokhari, situated in Ward No. 5 of Kathmandu Metropolitan City. The quest begins every year during the waxing moon of Chaitra (March-April), starting from Chaturdashi.

The Bhatbhateni Jatra, commencing on Chaitra Shukla Chaturdashi each year, is celebrated grandly in Handigaon (Ward No. 5) and Tundal Devi Baluwatar area (Ward No. 4) of Kathmandu Metropolitan City. During the Jatra, deities are given a ceremonial rest. On Baisakh Krishna Tritiya, the Bhatbhateni women's group performs a special puja as part of the festivities.

The Bhatbhateni Jatra is a significant and distinctive celebration in Kathmandu, also known as Handi Gaon, Tundal Devi, and Jewel Searching Jatra.

As part of the festival, the Bhatbhateni is adorned and taken out of the temple. The origin of this journey is rooted in a story from many years ago when Tundal Devi, along with Mahalakshmi of Naxal, Manmainju of Balaju, and Devi Nuwakoti, went to the site of the present Gahanapokhri for a bath. It is believed that Tundal Devi's jewelry was lost in the pond during this bathing excursion, giving rise to the significance of Gahanapokhri and the tradition of searching for the lost jewels, a practice believed to have commenced from that time.",a year ago,0,https://www.google.com/maps/contrib/101534499842418943099/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUWO4oLvy7xRAri5rRuK-SI880ofNt1I-7ulVZ446Sn9c6AcbvGBg=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipN-lhCKiUyO1LSmLNenZL-jqrnJT_zQY2ii7RpA=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP-eo8qQOKLidEum4FYgw5nHv8tlfra-8tqPA68=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNAJE0I-H2hS6T7efbFRV9zG5LAuJb_naNSOX1q=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOEOyQszK_tQk09svw-D8Y_U01jwQ0nylb6ClY-=w300-h225-p-k-no"
1234,Jay Sharma,Gahana Pokhari Pond,5,"It is a historic and religious pond famous in the Newari community. It is in Handigau, Naxal. The name Gahana means Ornament. During a festival named ""Handgaun ko Jatra"", there is a ritual ornament is searched in the pond which is also named as ""Gahana Khojne Jatra"".
During CHHATH festival, it is well decorated and many people visit there.
Now a days the pond is built very beautiful and a big lotus flower made of cement is placed in the center of the pond. LIght and water is set very beautifully. Newly added Water fountain make the view more beautiful and attractive.
It is a very peaceful place to have visit in the morning and evening.
The pond is well renovated and water fountain with colorful lights are installed there. A beautiful lotus flower monument is also build in the middle of the pond. It really has become very beautiful. Normally in the evening, the water fountain is opened which beautifies the pond and it looks so attractive.
Now a days Tea and coffee shops are seen around it. It has become a nice place to hang with friends around.
Though, it is not wheelchair accessible from inside, people on wheels could enjoy the view from outside too. It has low fence and there is wheelchair accessible roads around the pond. So, the beauty of the pond, fountain and tge colorful lights could be enjoyed from the outside too. It really looks so beautiful in the evening.",5 years ago,0,https://www.google.com/maps/contrib/105050229870320447276/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXooaPjInZwdx1Wl2f7lUv-tkGta9bMyGmTbfKgOED2FYf6AIRC=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipPas-GZqtWaXXcLbKWEzuloF4g4uk6i1ZO-7wqp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMX_0TC9hbkvhPb94u1JQyB2xVFSeMIj91lWw00=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOQXhTQArDgo9Tr2s2AszbZcxRAWWdaTH42rvDA=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNknXpSdi0FqJC5KQFSHX5WsnGGHGkAvM_eeIRO=w300-h225-p-k-no"
1944,Rusha Giri,Gahana Pokhari Pond,3,The view in the evening is beautiful. But the pokhari has a lot of waste when visited.,3 years ago,1,https://www.google.com/maps/contrib/106641281031935941451/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXJ_OdnCNwsQg8dO6A2bmGxYmcxkuoQ_-M5RNToFYHyqf6QQKs=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipP6TsS-Ii0MCO-tLtrxqNP6SNT_Vty-qzJu1mNv=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOKR-5_4tBgowiZIW9d3yA1WORJpOC7KffHI68b=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOiNYQdAxVhgmI0-Pp0X6ZCPcvPcy8-wYjEYUKA=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipND20Ok_Lu1KAsEcqxLFHxTUF87nck1Pt_hhLC7=w300-h225-p-k-no"
1945,Badri Rai,Gahana Pokhari Pond,3,"Great place to relax for short time . This place could not be a good for hours to spend , however it is perfect for evening hang out.",7 years ago,0,https://www.google.com/maps/contrib/100963955029224280656/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUsvto3724lF4x2p_w7GxeYG8pKhPs39fvVfH7EZOwDus7rjQN4kw=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipO4P6vOa5Fg1T8gSFGb3jc5iqlxoejDgv7YLH9c=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOLeey_1jaCD8O9nRalMmfv1XanqKg7ZeRjSPIM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO81uRDD3jr1iODbsMMV5FlHZ5G39FuNHBizy1c=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOa0NEdkpXGaiVRjfURAjHj-N6f0G2e2CnBukZp=w300-h225-p-k-no"
1177,Biswo Paudyal,Gahana Pokhari Pond,5,A place with historical and religious values. Every year a treasurer hunt is organised there alongwith religious rituals. Need to keep the pond clean throughout the year,6 months ago,0,https://www.google.com/maps/contrib/106113981444296727123/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUTwKDibe7IFjcYqb5YP0FgSzfeLzD3dl12oFIbalDozXWAiPabcA=w36-h36-p-rp-mo-ba7-br100,
1946,ASTROx VIGOR,Gahana Pokhari Pond,4,"This amazing lake and park I visit on weekends to recharge and unwind. It's such a fantastic place, and it seems like many people feel the same way too. It's like stepping into a tranquil oasis away from the hustle and bustle of the city

One of my favorite things about this place is the presence of chiya shops nearby. There's nothing quite like sipping a hot cup of tea while enjoying the peaceful ambiance of the park. It adds a cozy and comforting touch to the whole experience.

And hey, safety is always a top priority, right? It's great to know that there are police around 24 hours a day to ensure everyone's protection. It definitely adds an extra layer of peace of mind, allowing us to fully relax and enjoy our time there.

Overall, this lake and park combo is a true gem. It's the perfect spot to escape the daily grind, connect with nature, and recharge your batteries. I highly recommend it to anyone looking for a refreshing getaway. Trust me, you won't be disappointed! 🌳🌞",a year ago,0,https://www.google.com/maps/contrib/103227974809174586804/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVk-r4GSg3Xm-vNEwoHjhBWgLJqOmUsyeNl0HbCCgWRZcR96H4YmA=w36-h36-p-rp-mo-ba5-br100,
1906,Anil Shrestha,Gahana Pokhari Pond,4,It’s a beautiful place with good environment the Nawa locality represents many things .,5 months ago,0,https://www.google.com/maps/contrib/114474497494826986060/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVMlOCPTLylafcp2Q1N2VrLIOn8T-RkxjztN_NAgjrov-X-gMQv=w36-h36-p-rp-mo-br100,
1947,Dr. Lamsal,Gaighat Falls,4,"Waterfalls are prime spots for capturing stunning photos, whether you’re photographing the waterfall itself or the surrounding environment.",2 months ago,0,https://www.google.com/maps/contrib/107072632844808740602/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUZGb5iuZqCoWbQNS6lqeU97a68kWsCrLQt6bb6M5YN1oxseXLT=w36-h36-p-rp-mo-ba5-br100,https://lh5.googleusercontent.com/p/AF1QipPa-IgCbDxChhxORr9YzEleAWfUjppXK2z5rN2d=w600-h450-p-k-no
