user_id,user_name,place_name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
1405,King Tuladhar,Woodcraft Gallery,5,Its a very nice sculpture art gallery in our city. They make their own ideas and present it in wood .... They also provide service to learn  wood work to all people. They have a big parking space too. They are friendly. They have a beautiful collection of sculpture which makes the gallery like a museum.,6 years ago,2,https://www.google.com/maps/contrib/114809349466128457594/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUC0E535jQ_WDitx2GW2y774Rb757Yd4WtROYBze8DPS7TpmnDnlA=w36-h36-p-rp-mo-br100,
1406,Lima Maharjan,Woodcraft Gallery,5,"This is a good place to be as if one is an art lover and wants a skip from noisy and busy roads since it is inside big courtyard and parking lot.  Here I found that the arts sculptures in display  are from a single family.  Traditional and modern vision of two generation is in exhibition.  I liked the space since it is neat and clean.  Also i saw photography collection which are currently  on gods and goddess they made.  They said they are going to organise painting and photography exhibition,  so whoever wants can contact them.
I am planning  to participate in their free wood work training which they said for &3 hours and they said one who devote can finish a gift item for themselves.",6 years ago,2,https://www.google.com/maps/contrib/105709276130253774995/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKrPn1SN7-SfFU4ofF72b5Vs4IGjCUPEsCVVCUSo6tIMnK5PA=w36-h36-p-rp-mo-br100,
1407,Sujan,Woodcraft Gallery,4,this is a gallery of sculptures opened by two brothers Pratham Raj Bajracharya and Sapta Raj Bajracharya. They are the traditional sculpture artist from Nepal. So this place has sculptures crafted by these brothers. Exhibition are also conducted here sometimes. You can just go there and look around the sculptures too.,4 years ago,0,https://www.google.com/maps/contrib/107096889500574293805/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXBIG8nwfu1k4sThalHf5lMgYXZZVhYgJ1nQV-kQqxEineWN-c-=w36-h36-p-rp-mo-ba5-br100,
1408,Chris Hanning,Woodcraft Gallery,5,"View master works and take the opportunity to learn the techniques from a patient and very skilled teacher. Courses available, Saturdays are free but consider donating to at least cover the cost of materials.",5 years ago,0,https://www.google.com/maps/contrib/103232961569208992454/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXaCvNQCK30Vihv2pPao5uYlmPisIVgzg8ye1iLeQso0i6p5t6sLA=w36-h36-p-rp-mo-ba3-br100,
1409,Sanjiv Shakya,Woodcraft Gallery,5,Best place to get,6 years ago,1,https://www.google.com/maps/contrib/110159647135546184009/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX7BA0OlTPYTTfaWC7ULtqovYQVUvI9u18qU9ofaMF59cfQPy99=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipNts5xluB5YZg5PFfG0YtLRvMODeP__AuWfnd3F=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOCt1soH_wTRnJp47xaQLKtMERBZEb8GB_MemZG=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNaj0J2Cg3zbwQfWIrO6vPXDSt7bEJ6pYP02ZXo=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNnXkjNyXkKz55mcaUeQ7rFoRiZst8UqT62clNX=w300-h225-p-k-no"
1410,Saf San,Woodcraft Gallery,5,nice art keep it up,7 months ago,0,https://www.google.com/maps/contrib/114638167299499002091/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocL52gUs_mOWWsoHpj_Zy84rPyaPW57BJwTC3-iQly2EL9aggw=w36-h36-p-rp-mo-br100,
1411,Anna Marsh,Woodcraft Gallery,5,"Friendly and helpful owners, as stunning work!!",6 years ago,2,https://www.google.com/maps/contrib/110135959049919849985/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWioG4tKv2YNT72muNO7nebzFtnfuET4c1mZ3uypU-gv7xba0-I=w36-h36-p-rp-mo-br100,
1412,Sabin Sainju,Everest Art Gallery,5,"Excellent price, quality original artworks and paintings",a year ago,0,https://www.google.com/maps/contrib/106125495144697343827/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocI-7BI7yP72rGs6SyCrB66M1j8wcIQmp1ryC-PcncJBepUPWQ=w36-h36-p-rp-mo-ba4-br100,
1413,SP Sainju,Everest Art Gallery,5,Nice contemporary art works andcreasonable price,a month ago,1,https://www.google.com/maps/contrib/115495524924105290677/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVDM5sL_clvnTKanS7VYumI4ilTl9sAApuxpLaZHPXts3DR5wSH=w36-h36-p-rp-mo-br100,
1414,Pasang Sherpa,Everest Art Gallery,5,Nice place,6 years ago,0,https://www.google.com/maps/contrib/114796463644719457483/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWqccM5asQHIMONwWXzzhqf6dW4u9-OHszJOvPyNspBWkcOTlIdrA=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipNYHlzb7MPwHGGJ5uasorZQc2ZstuyTSIcQPd1C=w600-h450-p-k-no
1415,Lee R,Everest Art Gallery,5,,2 years ago,0,https://www.google.com/maps/contrib/117544026421664574028/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXMxyNWKU2OWvvGmNScra6TztLV53c4K72qyGLMhbHX9JgMGtQ-=w36-h36-p-rp-mo-br100,
1416,Laxman Khadka,Everest Art Gallery,5,,5 years ago,0,https://www.google.com/maps/contrib/103658066527485427443/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVCRwodD25FGtET7nx6d7LP4QEsLri4vHGUMYqIquxCta7UcRLmUA=w36-h36-p-rp-mo-br100,
1417,kumud rajbhandari,Everest Art Gallery,5,,5 years ago,0,https://www.google.com/maps/contrib/104619018772532595873/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX7tfVAisdy8ONFteCL_ujx05Gcd-VHVpMm7kgBt8oAeomNKbgl=w36-h36-p-rp-mo-br100,
1418,Javed Saeed,Everest Art Gallery,1,,5 years ago,0,https://www.google.com/maps/contrib/101755609398633279337/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVA7aO9c9PyUEVxBvOAOckJdmySLQXWh4LHV5NEnc6d3OINQ4w=w36-h36-p-rp-mo-ba5-br100,
1419,Kriti Khadka,Everest Art Gallery,4,,6 years ago,0,https://www.google.com/maps/contrib/115653308607163151086/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJWkux86zGoUk2kKIX57JqJunuT_TB3oFDm6wPWuL7xh-6ieR4a=w36-h36-p-rp-mo-ba3-br100,
1420,NEWLOOK PHOTO STUDIO,Artudio,5,"A place or say temple for all Art Lovers. It does lots of workshops on Art , photography, paintings.. you don't feel there as if you are studying something but interacting with friends with different ideas for the same cause. It has a large hall which has balcony too, where all the performance like paintings and photography instructions are held. Many mentors are there who doesn't  tell you how n why to do... special thanks to Kailash Shrestha n Tshering Karma .",5 years ago,1,https://www.google.com/maps/contrib/106609476085134967825/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXwPKOJSdXhaVNB1fg6wbiUo7vwwBVPIb85Wcr3s6KRuFDykkmJ=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipNVImqsOwL1ik1LW45Ra_VGFXpi6S6fIY7cx5cE=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNGKNTMSQ_0UZutCKVer-ALCRZUXCUPcZqN3Xn7=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPRbJrOpMCHJ74smRPh_zz9sEdTcIUOZBk7MTun=w300-h225-p-k-no"
1421,Santosh Prashad Rimal,Artudio,5,"Art Space for all.
Center for visual arts.
Proud to be a part of Artudio.",6 days ago,2,https://www.google.com/maps/contrib/116973885478508324411/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXvqjpn7xq_bbYZNN27OEpNLiC8_vb1w0DyOKhStjVsxv_6z9XR=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipPC9oVGl4vQI3qb8y5xMZUmHqKYHSHkWHRNsC0O=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMvqHNhNZfR55XIU4b6WYoZLcVT0Gi3Jw1kLBv9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMTScWtcdJOpK1zWeOwlikWcod3QbZSrSnX8mMc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM1EGBP7WuHMXhrxKwOA4hZ7UbKjB6Ft8EHLcPj=w300-h225-p-k-no"
1422,KAPIL JUNG PANDEY,Artudio,5,Best Art studio .....in town...,2 years ago,2,https://www.google.com/maps/contrib/105766310821963130245/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVermIlrWovVJThp8ERtcL_xPaS034SdP0_1J2zFIeWyaftbuHw8Q=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipMnEH-AGA2fYIOJSpZwC3ulfHVYu0XQpuIPI-1b=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOgdjjYTQf1BRBXkZ-cg2l4khcdgKBRaptl73zn=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP48KAh_wa3uuxUmse2jG8K85e4g6P-A0Vc8GLZ=w300-h225-p-k-no"
1423,Tirtha Raja,Artudio,5,"Best place to orient your kids towards painting
Friendly artist and environment",6 months ago,0,https://www.google.com/maps/contrib/106019795527625650185/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUOZYBfqzAfFzwJobFze0jWPhN2uG9r3pUVHvYw7o45wF2sqRJb3A=w36-h36-p-rp-mo-ba6-br100,
1424,Ujjwal Chandra Rimal,Artudio,3,Good place for art and photography. They conduct art class for all age group.,a year ago,0,https://www.google.com/maps/contrib/106847292074347917144/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVjxuIkIrJE1O42dpl69Yl8tDTEZ0jb1Y0wF3zHUwGfVN71erwM=w36-h36-p-rp-mo-ba3-br100,
1425,Tashi Norbu,Artudio,5,The owners are super nice and it’s a lovely place,a year ago,0,https://www.google.com/maps/contrib/105329310338559419752/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWyL5LZT-u1xSO1wLo-h7CENejDDmF0N9yzMoi8E8IUX8p1jETI=w36-h36-p-rp-mo-ba5-br100,
1426,Nabin Baidya,Artudio,5,Very creative place for kids. My daughter loves the classes there.,5 years ago,1,https://www.google.com/maps/contrib/101845266022440329735/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXqbOMCsDZj6PWcwuE5XrSf9KmREqaBSlBWkPzEQNdDC7yYKJYiig=w36-h36-p-rp-mo-ba4-br100,
1427,pradeep amatya,Artudio,3,It was great experience to see all the creative work in a single place..,2 years ago,0,https://www.google.com/maps/contrib/102255010810414015363/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWU4X1K3sFlJDe2XXTh_-hKV75BLmCowPITzpcpotPFdlVXGo55YQ=w36-h36-p-rp-mo-ba6-br100,
1428,David Neuder,Tiny Art Gallery Thamel,5,A few weeks ago I ended my trip to Nepal talking to Baboo and buying two pieces of art! I appreciated the time he gave me to look through his and his brother’s work. They create beautiful landscapes. Thank you for helping me remember Nepal through your art.,a year ago,1,https://www.google.com/maps/contrib/103372193028672013415/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUvRKX4xV-z8nrTECNtYTZjD8PQKUnpFXbnps9RY1ni8ddFDBw=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipPTY3ofVZRLxbbMLL4SweXZAnORvxudc7leW5cH=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPtVAM9M6_fGwKPsJHKQ0pReJmMnzwIKFJklXGV=w300-h450-p-k-no"
1429,Calum Hamilton,Tiny Art Gallery Thamel,5,"Very comfortable negotiating to a good price, friendly guy that I had a great conversation with. Amazing art and I'm glad I was able to help fund future works of him and his brother!",8 months ago,0,https://www.google.com/maps/contrib/116576328340453539747/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXGxDi6T_OAN-wXBGcLLcrQUAcBSJCg7gy4XdDABqFI-aKWQoll=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipNu8rJE9Jn9pnPjpz_PRDXFARlQeFa6tCdjuff8=w600-h450-p-k-no
1430,malith silva,Tiny Art Gallery Thamel,5,It's a tiny beautiful art gallery. Met the extremely friendly owner a  few times and had a good time chatting with him. The art pieces are unique and are afforadable. Definitely a place I would recommend to a visitor. Its right next to Hotel Nepalaya 💫 …,11 months ago,0,https://www.google.com/maps/contrib/110075463621321271623/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWOaU-rJED9c7ifXZ-Cf6WwrrQ4THqpGhQsbM8JwSuGHGZ6fekS=w36-h36-p-rp-mo-ba3-br100,
1431,Mario Saurin,Tiny Art Gallery Thamel,5,"So tiny, so good. Recommend this gallery to all visitors of Kathmandu.Thank you verry much.",a year ago,0,https://www.google.com/maps/contrib/103834788198825378461/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKWzX-ppejCweiSIdgXxARx8nKjP54W-qqswVEMGhWXArwFpg=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipNDnJWNAaRu9S30qGxWlS94pM7KKDdXONmw5caR=w600-h450-p-k-no
1432,Jeevan Thapa,Tiny Art Gallery Thamel,5,"Very good quality art, and at fair price. And very friendly behavoir with customers, putting enough time and effort to help customers meet their need..",7 months ago,1,https://www.google.com/maps/contrib/105355527095640395255/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJo4Tt_Ug-iBb34axCwK0cC3sEp2_9t4xcArpoMLA7d_nFOYljl=w36-h36-p-rp-mo-br100,
1433,Rebika Khanal,Tiny Art Gallery Thamel,5,Very helpful owner! Beautiful paintings at excellent prices!,6 months ago,0,https://www.google.com/maps/contrib/113197148385976885462/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJ_zlsYovnqlrxU2BLmuXxWHCmzkETa0347a1ray6LBSlEErQ=w36-h36-p-rp-mo-br100,
1434,Romain BARRERE,Tiny Art Gallery Thamel,5,"Very good paintings made by the lovely mister Babu, the shopkeeper, and his brother ! Fair prices and very good quality ! I recommend !",a year ago,2,https://www.google.com/maps/contrib/111833555724862310357/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIrhwC9DPTdzZh5myf0ill5FGZbT8hQMpJHn7HlYkpeLclz_Q=w36-h36-p-rp-mo-ba3-br100,
1435,karma gurung,Tiny Art Gallery Thamel,5,Very good painting shop.but owner is friendly and helping which is trun around....much visit this shop if u r in nepal.,a year ago,1,https://www.google.com/maps/contrib/116315470078592800464/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVGLWKcsNijvASkpvCWJbyhAfXOfx1ciKUkaJl0PfASSOK9PR0=w36-h36-p-rp-mo-br100,
1436,Corey Woodley,Kantipur Art Gallery,5,"Such a touching moment. After scowering the streets of Kathmandu for an art piece yesterday, Corey found this lady and we purchased a small token that reminds us of our time here. Though the price was only 2000 rupes ($22) she gave me a beautiful turquoise scarf as a thank you and shared a small part of her soul with us. Sarita lives everyday with abundance and respect for her god, Krishna. I seek to live a life like hers - always giving so much love! Thank you so much. Nicole and Corey",8 years ago,0,https://www.google.com/maps/contrib/107744807294341819225/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJvcFJNRPyJLt9cFtq7oMNs-9Ojtc54Uc5nebO7dziVqck6Yw=w36-h36-p-rp-mo-br100,
1437,Aneeka shrestha,Kantipur Art Gallery,5,,3 months ago,0,https://www.google.com/maps/contrib/105447666126099233869/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWMGPtkESaxrLd_c-uwqy6tUmTDB4h6QLUAOdhW6kCGzrIFNsCG=w36-h36-p-rp-mo-ba3-br100,
1438,PraveenHema Hema,Nepalian Art,5,,2 years ago,0,https://www.google.com/maps/contrib/104712170073962338904/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUM521GgKK5Iwey27CesQ1mAnqpuveozqEqL0_10oDKyDwh2Y5W=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipNuherlFTwieNfjJK6B8WDm52nhdaZevlgn2wHY=w600-h450-p-k-no
1439,Ezequiel Monjo,The Art Gallery Cafe,5,"Art Gallery Café is truly a hidden gem. The ambiance is incredible, offering peace and tranquility along with an amazing view. Every dish and item produced here is crafted with love, dedication, and attention to detail, evident in every bite. Situated in a serene plaza, the location itself adds to the peaceful atmosphere. Marcos, the owner, is not only attentive but also a seasoned traveler, ready to share recommendations not only from Nepal but from around the world. Whether you're seeking a quiet retreat or culinary inspiration, Art Gallery Café exceeds expectations on every level.",7 months ago,0,https://www.google.com/maps/contrib/100116393773175813327/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUKfmPLLcJ78PLHig59ZRfecKjuAWCAXG4qjrEk6ksH2tUCBryj=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipP0xuWveau8bYvQAntB0-hv4K6dIXDX8XCsHvmC=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMeWOO0deWuiQPPrUh11gGwVG3QqbWwyNGvvhKx=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMCozM_ymm4jH3KJCxl8ZwYBWP682yXEgMQwrU4=w300-h225-p-k-no"
1440,Bisesh Shrestha (Bses stha),The Art Gallery Cafe,5,"With pretty neat seating arrangement The Art Gallery Cafe has multiple selection of services in a single building.

It is another hidden gem that is near Basantapur area who serve limited number of food items which are carefully crafted.

The cafe has arts to sell, a sound meditation room and dining space.

The staffs  are present with a press of a buzzer and if you want a chat they are ready.

The environment is calm and quite. The place is neat and clean.",a year ago,3,https://www.google.com/maps/contrib/110046554931184653936/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU0xl5uKj_GI2zkUs-54JrJUp-v7AnJrWJlsgn_bBgLwy-hfodGUQ=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOU-EwoEDgiCZWCdX1DYo51Jd-yMPou8_Q1r9Gq=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMp6gYqjwCCPdwjtjKal-MiX75Dbe1ntYaHa5bf=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMUnXT7oxNVXfLe1vZKxiEyf3D5-CVrM7d92MPS=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOWvJrzmbJOApQn9qYqnk3ayHC4u4pz3Clg4DaQ=w300-h225-p-k-no"
1441,Viktoria Melnik,The Art Gallery Cafe,5,A quiet hidden corner in chaotic Kathmandu. The food with soul and attention to detail. The veggie patty burger was awesome 👌🏼,7 months ago,0,https://www.google.com/maps/contrib/111497660145016738490/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX5qqIFEDiYzU4afbJ1dIxtrBGm_PMSb9_nOUmxgsmr812sePet=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipOwF872Vo1xHOwSo1lQ4bofiOKDNkJFHt3S4wdL=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP2ZYzDoSwdtWjb3yOhdeNrnUj5j1pqFyf-jhDd=w300-h450-p-k-no"
1442,Ondřej Huk,The Art Gallery Cafe,5,"Amazing view from rooftop, peaceful place to enjoy a coffee.",a year ago,0,https://www.google.com/maps/contrib/102988998058026741746/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWVkSGvJOXznvFJh44V2zVAIF8gz72466Apgn3osZswtEB9sFRRbg=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipN6f6VW6wv-c2OO0SuNfxLBmAk7pEd-yKE4jxZz=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPbwjxXsfCOR80iKZLKpDA0iJOsJgXFfQ3V7V3B=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPvzk28IwOfsNxZirKauXDpQp3SUtaVgerMmdQD=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN6q3vAE_beIMGGsuEQCvz5cXyQ2ACX2Af5uVDi=w300-h225-p-k-no"
1443,Christopher,The Art Gallery Cafe,5,"I randomly came across The Art Gallery Cafe when walking back to my hotel today, and I'm so glad I did! The view from the rooftop patio was incredible, the food and drinks were delicious (especially their signature drink, the Yetka!), and the staff was extremely friendly and courteous. This place is an oasis of peace and quiet right off the busy streets of Kathmandu, and has the best view of the sunset you could possibly ask for. If you're in Kathmandu, you owe it to yourself to visit this hidden gem!",2 years ago,0,https://www.google.com/maps/contrib/110246243669830157451/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX3sP93mu4Z6sXeY4uZXu12eD3U6xe5ceW1El4P-YONW3EtlZ75WQ=w36-h36-p-rp-mo-br100,
1444,Leon Sutherland,The Art Gallery Cafe,5,"Great coffee, great views, delicious momos and attentive & friendly service. Thank you.",a year ago,3,https://www.google.com/maps/contrib/104379173090584366128/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJyptpbdX-88LcV177TvV0tEAjTNtKulKMU9ld65vlO6FTErA=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipNrRtzcPOd9mdUhccUZ81cG2XwA_yaxWS3dLhAT=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMdb4VwGrTfIp36pGVkkkQfsBQfd6pbdA_AsGpM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOaw90QIS-Ri_e04pRwHkyYgxUcoL-7TWbXYMLp=w300-h225-p-k-no"
1445,Emmanuel Miquet,The Art Gallery Cafe,5,"Nice haven of quiet very close to crowded Basantapur Durbar Square.
Shaded rooftop terrace with view on surrounding buildings and the square stupa is great!
Only stopped for drinks, but fruit juice was fresh and tasty, and milk tea also, with separate sugar to add to taste. Fair price and welcoming staff!",a year ago,0,https://www.google.com/maps/contrib/102421609491926657894/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWColfVgWYUtlbn0IASa0Sn8GqDu8ksLYzsD7gqtYnUZfucmpY=w36-h36-p-rp-mo-ba4-br100,
1446,Alice Crolard,The Art Gallery Cafe,5,"If you thought there was no such thing as a quiet and peaceful place in Kathmandu, the Art Gallery Cafe will prove you wrong. Marco, the owner, is such a nice person, he also practices sound therapy. The coffee is delicious, and the art is amazing. I would recommend this place to anyone visiting Nepal ❤️",2 years ago,0,https://www.google.com/maps/contrib/111365946109971717946/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVzqWKLmZBezi8d_8ugdmNiAv-4JoJrHGz1cm51uwHwOkXt0KRc=w36-h36-p-rp-mo-br100,
